identity,NetworkFilename,Strain,CoatColor,CoatColor_numeric,Sex,Sex_numeric,Weight,Box,Box_numeric,TestAge,TestDate,TestTime,OFA_DistanceTraveled_first5m,OFA_DistanceTraveled_first20m,OFA_DistanceTraveled_first55m,OFA_PeripheryTime_first5m,OFA_PeripheryTime_first20m,OFA_PeripheryTime_first55m,OFA_CornerTime_first5m,OFA_CornerTime_first20m,OFA_CornerTime_first55m,OFA_Groom_first5m,OFA_Groom_first20m,OFA_Groom_first55m,OFA_Groom_first55m_linearslope,OFA_GroomBouts_first5m,OFA_GroomBouts_first20m,OFA_GroomBouts_first55m,OFA_GroomBouts_first55m_linearslope,OFA_GroomAvgBout_first5m,OFA_GroomAvgBout_first20m,OFA_GroomAvgBout_first55m,OFA_GroomAvgBout_first55m_linearslope,OFA_GroomPeakMidBin,OFA_GroomPeakVal,OFA_GroomPeakSlope
000674-M-AX18-4.71428571428571-42728-4-S395,LL5-B2B/2017-02-22_SPD/LL5-2_000674-M-AX18-4.71428571428571-42728-4-S395.avi,I/LnJ,NA,NA,M,1,20.9,LL5-2,18,8.57142857142857,2017-02-22,2019-11-21 14:00:00,649.1974,1632.4669,4004.66991,300.1285,1200.514,3299.7461,0,0,1.66738,9.94136,96.80236,213.48756,-0.0530075627705628,2,12,24,-0.00865800865800866,4.97068,8.06686333333333,8.895315,0.0530890647108458,32.5,42.12498,1.29615323076923
000674-M-AX18-4.71428571428571-42728-5-S395,LL5-B2B/2017-02-22_SPD/LL5-3_000674-M-AX18-4.71428571428571-42728-5-S395.avi,I/LnJ,NA,NA,M,1,21.8,LL5-3,19,8.57142857142857,2017-02-22,2019-11-21 14:00:00,1490.364,2958.2471,4287.22463,299.8453,1199.6645,3300.564,0.28314,0.84942,0.84942,8.21106,99.09902,193.79362,-0.0475963217893218,2,9,16,-0.00634920634920635,4.10553,11.0110022222222,12.11210125,0.13954446444728,42.5,52.4438,1.23397176470588
000674-M-AX18-5-42726-6-S396,LL5-B2B/2017-02-22_SPD/LL5-4_000674-M-AX18-5-42726-6-S396.avi,I/LnJ,NA,NA,M,1,21.1,LL5-4,20,8.85714285714286,2017-02-22,2019-11-21 14:00:00,2455.438,4875.5407,6589.49547,288.205,1184.6894,3285.4945,11.92334,15.82438,15.91876,0,155.16078,278.45246,-0.106698544011544,0,7,12,-0.00670995670995671,NA,22.1658257142857,23.2043716666667,0.560362436013796,17.5,80.1286,4.57877714285714
LL5-B2B/2017-02-26_SPD/WT001G14N5F90201M-1-PSY.avi-WT1610U,LL5-B2B/2017-02-26_SPD/WT001G14N5F90201M-1-PSY.avi,C57BL/6J,B6J,4,M,1,35.1,LL5-3,19,20.8571428571429,2017-02-26,2019-11-21 12:45:00,3130.572,7967.7932,19096.9857,269.0937,1068.4685,2913.4372,30.90625,131.5313,386.56265,3.625,92.5938,331.0314,0.158049278499279,1,3,10,0.00317460317460318,3.625,30.8646,33.10314,0.301645259391771,37.5,97.625,2.60333333333333
LL5-B2B/2017-02-26_SPD/WT001G14N5F90202M-2-PSY.avi-WT1610U,LL5-B2B/2017-02-26_SPD/WT001G14N5F90202M-2-PSY.avi,C57BL/6J,B6J,4,M,1,29.3,LL5-4,20,20.8571428571429,2017-02-26,2019-11-21 12:45:00,2393.046,7078.312,17259.9499,272.1251,1024.9374,2624.0627,27.875,175.0626,675.9372,4.65625,35.37495,115.43745,0.0153072113997114,1,3,11,0.00432900432900433,4.65625,11.79165,10.4943136363636,-0.113986337800943,52.5,29.37505,0.559524761904762
LL5-B2B/2017-02-28_SPD/WT001G14N5F90223M-23-PSY.avi-WT1612T,LL5-B2B/2017-02-28_SPD/WT001G14N5F90223M-23-PSY.avi,C57BL/6J,NA,NA,M,1,30.6,LL5-1,17,12.1428571428571,2017-02-28,2019-11-21 10:10:00,2568.516,7804.87,19074.2098,273.1001,1028.6335,2706.5668,26.89999,171.36665,593.46668,3.53333,14.53333,65.03336,0.00349931240981241,1,2,5,-0.00274170274170274,3.53333,7.266665,13.006672,0.726383841006424,37.5,34.3667,0.916445333333333
LL5-B2B/2017-02-28_SPD/WT001G14N5F90224M-24-PSY.avi-WT1612T,LL5-B2B/2017-02-28_SPD/WT001G14N5F90224M-24-PSY.avi,C57BL/6J,NA,NA,M,1,26.1,LL5-2,18,12.1428571428571,2017-02-28,2019-11-21 10:10:00,2892.112,8840.046,19961.4101,255.0333,1003.2332,2715.4664,45.00003,196.833366,584.633499,5.16667,46.90007,251.00013,0.0117724581529581,1,4,15,0.0025974025974026,5.16667,11.7250175,16.733342,-0.14927902075227,22.5,74.3,3.30222222222222
LL5-B2B/2017-02-28_SPD/WT001G14N5F90225M-25-PSY.avi-WT1612T,LL5-B2B/2017-02-28_SPD/WT001G14N5F90225M-25-PSY.avi,C57BL/6J,NA,NA,M,1,26,LL5-3,19,12.1428571428571,2017-02-28,2019-11-21 10:10:00,2690.491,8976.868,20064.589,217.2999,948.0666,2718.1672,82.7001,251.93337,581.833094,4.4,31.1667,106.06677,0.0409163383838384,1,3,10,0.00353535353535354,4.4,10.3889,10.606677,0.0530267363744077,52.5,35.73337,0.680635619047619
LL5-B2B/2017-03-02_SPD/WT001G14N5F90217M-17-PSY.avi-WT1611K,LL5-B2B/2017-03-02_SPD/WT001G14N5F90217M-17-PSY.avi,C57BL/6J,B6J,4,M,1,27.8,LL5-2,18,17.4285714285714,2017-03-02,2019-11-21 10:20:00,1702.668,5762.1027,13473.347,263.375,1091.1873,2722.03115,36.625,108.81255,577.96865,8.03125,79.2499,380.9063,0.120213578643579,2,8,19,-0.00223665223665224,4.015625,9.9062375,20.0477,0.484579580469306,42.5,109.875,2.58529411764706
LL5-B2B/2017-03-02_SPD/WT001G14N5F90218M-18-PSY.avi-WT1611K,LL5-B2B/2017-03-02_SPD/WT001G14N5F90218M-18-PSY.avi,C57BL/6J,B6J,4,M,1,27.3,LL5-3,19,17.4285714285714,2017-03-02,2019-11-21 10:20:00,1446.74,5406.075,12724.4158,215.5624,984.4373,2749.7185,84.4376,215.5626,550.2814,13.21875,27.625,235.9063,0.226857932900433,2,5,17,0.00526695526695527,6.609375,5.525,13.8768411764706,0.457979974704891,52.5,100.2813,1.91012
LL5-B2B/2017-03-02_SPD/WT001G14N5F90219M-19-PSY.avi-WT1611K,LL5-B2B/2017-03-02_SPD/WT001G14N5F90219M-19-PSY.avi,C57BL/6J,B6J,4,M,1,29.6,LL5-4,20,17.4285714285714,2017-03-02,2019-11-21 10:20:00,1985.168,5949.9795,13352.676,251.4063,1084.3437,2708.3749,48.5937,115.65625,591.62485,13.625,60.6563,200.1564,0.0478670634920635,2,5,14,-0.000793650793650794,6.8125,12.13126,14.2968857142857,0.250492607207482,47.5,51.625,1.08684210526316
LL5-B2B/2017-03-02_SPD/WT001G14N5F90222F-22-PSY.avi-WT1611J,LL5-B2B/2017-03-02_SPD/WT001G14N5F90222F-22-PSY.avi,C57BL/6J,B6J,4,F,0,20,LL5-1,17,17.4285714285714,2017-03-02,2019-11-21 10:20:00,1887.688,6553.2982,14913.9284,210.8125,982.9689,2889.9062,89.1875,217.03115,410.09375,11.3125,28.65625,177.68795,0.0671406457431457,3,5,10,-0.00512265512265512,3.77083333333333,5.73125,17.768795,0.871666386337429,42.5,112.7505,2.65295294117647
LL5-B2B/2017-03-03_SPD/WT001G14N5F90230F-30-PSY.avi-WT1612U,LL5-B2B/2017-03-03_SPD/WT001G14N5F90230F-30-PSY.avi,C57BL/6J,NA,NA,F,0,21.4,LL5-1,17,12.5714285714286,2017-03-03,2019-11-21 09:50:00,2403.225,6800.536,16400.4125,286.2,1088.6999,2843.2335,13.86668,111.36678,456.866446,10.96667,75.1666,254.73316,0.0531096493506493,2,7,18,0.00295815295815296,5.483335,10.7380857142857,14.1518422222222,0.0299434985752553,32.5,104.3666,3.21128
LL5-B2B/2017-03-03_SPD/WT001G14N5F90231F-31-PSY.avi-WT1612U,LL5-B2B/2017-03-03_SPD/WT001G14N5F90231F-31-PSY.avi,C57BL/6J,NA,NA,F,0,22.9,LL5-2,18,12.5714285714286,2017-03-03,2019-11-21 09:50:00,1919.045,6049.907,15732.593,269.8333,1022.5333,2822.2002,30.2,177.50012,477.83338,20.10003,83.3334,192.36674,0.0492086854256854,3,7,15,0.000793650793650791,6.70001,11.9047714285714,12.8244493333333,0.132211155261221,12.5,57.2667,4.581336
LL5-B2B/2017-03-03_SPD/WT001G14N5F90232F-32-PSY.avi-WT1612U,LL5-B2B/2017-03-03_SPD/WT001G14N5F90232F-32-PSY.avi,C57BL/6J,NA,NA,F,0,23.3,LL5-3,19,12.5714285714286,2017-03-03,2019-11-21 09:50:00,2304.991,7108.634,15700.629,269.3668,1034.7001,2918.6669,30.63329,165.33323,381.366523,5.53333,63.66663,303.8665,0.0598459675324675,1,4,17,0.0031024531024531,5.53333,15.9166575,17.8745,-0.0038645638173302,27.5,112.2,4.08
003715-F-F29-5.57142857142857-42750-1-S399,LL5-B2B/2017-03-30_SPD/LL5-1_003715-F-F29-5.57142857142857-42750-1-S399.avi,PWK/PhJ,NA,NA,F,0,15.2,LL5-1,17,10.5714285714286,2017-03-30,2019-11-21 12:30:00,2565.575,11697.055,33461.745,288.8973,1126.8973,3006.9784,11.23122,73.61636,294.43404,4.90776,63.04594,256.99684,0.118299544011544,1,6,16,-0.000793650793650796,4.90776,10.5076566666667,16.0623025,0.524533600540287,37.5,46.2777,1.234072
003715-F-F29-5.57142857142857-42750-2-S399,LL5-B2B/2017-03-30_SPD/LL5-2_003715-F-F29-5.57142857142857-42750-2-S399.avi,PWK/PhJ,NA,NA,F,0,15.2,LL5-2,18,10.5714285714286,2017-03-30,2019-11-21 12:30:00,2079.5,6860.157,16691.9121,287.4185,1128.4701,3094.0279,12.70984,72.04338,207.38428,5.00214,85.03634,253.47314,-0.0194548470418471,1,8,13,-0.00620490620490621,5.00214,10.6295425,19.4979338461538,0.59447925711686,27.5,74.0883,2.69412
003715-F-F29-5.57142857142857-42750-3-S399,LL5-B2B/2017-03-30_SPD/LL5-3_003715-F-F29-5.57142857142857-42750-3-S399.avi,PWK/PhJ,NA,NA,F,0,16.3,LL5-3,19,10.5714285714286,2017-03-30,2019-11-21 12:30:00,2557.459,9275.896,21521.66,289.8724,1129.7598,3126.6208,10.25596,70.75356,174.79178,0,17.86928,254.95198,0.0895656926406926,0,3,9,-0.00115440115440116,NA,5.95642666666667,28.3279977777778,1.18874950740452,32.5,77.0141,2.36966461538462
003715-F-F29-5.57142857142857-42750-4-S400,LL5-B2B/2017-03-30_SPD/LL5-4_003715-F-F29-5.57142857142857-42750-4-S400.avi,PWK/PhJ,NA,NA,F,0,15.5,LL5-4,20,10.5714285714286,2017-03-30,2019-11-21 12:30:00,2867.477,10203.558,22249.9752,283.6118,1099.3694,2987.5357,16.5165,101.1439,313.87652,6.9212,82.17354,402.68768,0.0764347604617605,1,5,12,-0.0031024531024531,6.9212,16.434708,33.5573066666667,0.923745642477005,22.5,157.99174,7.02185511111111
LL5-B2B/2017-04-10_SPD/B6N_Female_S7351571_ep2-PSY.avi-S7351571,LL5-B2B/2017-04-10_SPD/B6N_Female_S7351571_ep2-PSY.avi,C57BL/6NJ,NA,NA,F,0,21.5,LL5-1,17,11.8571428571429,2017-04-10,2019-11-21 09:15:00,2343.21,7943.004,18940.615,278.4667,1012.4334,2816.7334,21.5667,187.60003,483.333301,3.73333,15.60003,61.3334,-0.0193819350649351,1,2,7,-0.00230880230880231,3.73333,7.800015,8.76191428571429,0.0111276671177268,22.5,22.43333,0.997036888888889
LL5-B2B/2017-04-10_SPD/B6N_Female_S7351571_ep3-PSY.avi-S7351571,LL5-B2B/2017-04-10_SPD/B6N_Female_S7351571_ep3-PSY.avi,C57BL/6NJ,NA,NA,F,0,21,LL5-2,18,11.8571428571429,2017-04-10,2019-11-21 09:15:00,2828.841,7717.3148,19222.3718,248.9001,1061.5668,2803.6669,51.09996,138.43329,496.333276,0,30.73333,39.26667,-0.0146560714285714,0,2,4,0.00122655122655123,NA,15.366665,9.8166675,-0.324362478632479,17.5,20.8,1.18857142857143
LL5-B2B/2017-04-10_SPD/B6N_Female_S7351571_ep4-PSY.avi-S7351571,LL5-B2B/2017-04-10_SPD/B6N_Female_S7351571_ep4-PSY.avi,C57BL/6NJ,NA,NA,F,0,20.7,LL5-3,19,11.8571428571429,2017-04-10,2019-11-21 09:15:00,1355.327,4493.6722,9221.5294,283.2,1155.9333,3222.3999,16.833337,44.100007,77.666673,46.5333,107.73327,598.5666,0.281767916305916,3,9,29,0.00483405483405483,15.5111,11.9703633333333,20.6402275862069,0.327495201735631,32.5,105.5333,3.24717846153846
LL5-B2B/2017-04-10_SPD/B6N_Female_S7351571_ep5-PSY.avi-S7351571,LL5-B2B/2017-04-10_SPD/B6N_Female_S7351571_ep5-PSY.avi,C57BL/6NJ,NA,NA,F,0,20.6,LL5-4,20,11.8571428571429,2017-04-10,2019-11-21 09:15:00,2462.467,8123.837,19844.124,248.1667,1052.9001,2907.8666,51.86666,147.199986,392.233336,7.56667,15.03333,93.73326,0.0453125808080808,1,2,8,0.00252525252525253,7.56667,7.516665,11.7166575,0.160479313777308,27.5,24.1,0.876363636363636
LL5-B2B/2017-04-12_SPD/B6N_Female_S7351500_ep17-PSY.avi-S7351500,LL5-B2B/2017-04-12_SPD/B6N_Female_S7351500_ep17-PSY.avi,C57BL/6NJ,NA,NA,F,0,19,LL5-1,17,12.1428571428571,2017-04-12,2019-11-21 09:25:00,2340.944,9507.793,24649.731,289.0667,1124.1669,3090.0667,10.93333,75.833263,209.966638,6.83333,45.93333,149.39989,-0.0102573744588745,1,5,16,-0.00303030303030303,6.83333,9.186666,9.337493125,0.15480476744186,32.5,43.8333,1.34871692307692
LL5-B2B/2017-04-12_SPD/B6N_Female_S7351500_ep18-PSY.avi-S7351500,LL5-B2B/2017-04-12_SPD/B6N_Female_S7351500_ep18-PSY.avi,C57BL/6NJ,NA,NA,F,0,22.1,LL5-2,18,12.1428571428571,2017-04-12,2019-11-21 09:25:00,2059.594,6085.886,18769.8228,276.5666,1155.4,3018.5998,23.433337,44.633337,281.433494,12.23333,78.26663,137.46663,-0.0418013001443002,2,6,10,-0.00324675324675325,6.116665,13.0444383333333,13.746663,0.0135733661996195,37.5,52.2,1.392
LL5-B2B/2017-04-12_SPD/B6N_Female_S7351500_ep19-PSY.avi-S7351500,LL5-B2B/2017-04-12_SPD/B6N_Female_S7351500_ep19-PSY.avi,C57BL/6NJ,NA,NA,F,0,20.2,LL5-3,19,12.1428571428571,2017-04-12,2019-11-21 09:25:00,2258.589,6479.277,13359.5904,281.4333,1116.9,3157.7667,18.600004,83.133368,142.266708,12.7,55.2,335.66666,0.108092818181818,2,6,22,0.000432900432900429,6.35,9.2,15.2575754545455,0.381027074992156,42.5,82.1667,1.93333411764706
LL5-B2B/2017-04-12_SPD/B6N_Female_S7351500_ep20-PSY.avi-S7351500,LL5-B2B/2017-04-12_SPD/B6N_Female_S7351500_ep20-PSY.avi,C57BL/6NJ,NA,NA,F,0,18.9,LL5-4,20,12.1428571428571,2017-04-12,2019-11-21 09:25:00,2144.788,8191.753,23995.979,284.7333,1097.5332,2774.6665,15.26667,102.500011,525.366681,16.20003,44.76673,150.0334,0.0562240194805195,2,4,12,0.00331890331890332,8.100015,11.1916825,12.5027833333333,0.0447112966342994,42.5,42.8667,1.00862823529412
LL5-B2B/2017-04-25_SPD/WT001G14N5F90118M-18-PSY.avi-PSY1702A,LL5-B2B/2017-04-25_SPD/WT001G14N5F90118M-18-PSY.avi,C57BL/6J,B6J,4,M,1,33.3,LL5-4,20,14.5714285714286,2017-04-25,2019-11-21 13:35:00,2826.274,8496.101,19948.908,254.4667,932.1001,2578.3001,45.56669,267.93329,721.73323,4.96667,27.8333,100.79997,-0.0151177568542569,1,3,7,-0.00252525252525252,4.96667,9.27776666666667,14.3999957142857,0.187798303571429,22.5,45.5333,2.02370222222222
LL5-B2B/2017-04-25_SPD/WT009G5NCIN2F40201F-1-PSY.avi-WT1702I,LL5-B2B/2017-04-25_SPD/WT009G5NCIN2F40201F-1-PSY.avi,C57BL/6NJ,NA,NA,F,0,24.2,LL5-1,17,12.8571428571429,2017-04-25,2019-11-21 09:35:00,1669.0473,6507.8703,16817.1083,204.0333,772.7333,2245.73354,96.00003,427.30009,1054.333126,56.2667,127.5667,331.26673,-0.00929291991341995,3,7,26,0.00396825396825397,18.7555666666667,18.2238142857143,12.7410280769231,-0.137352563417492,27.5,57.2,2.08
LL5-B2B/2017-04-25_SPD/WT009G5NCIN2F40202F-2-PSY.avi-WT1702I,LL5-B2B/2017-04-25_SPD/WT009G5NCIN2F40202F-2-PSY.avi,C57BL/6NJ,NA,NA,F,0,22.1,LL5-2,18,12.8571428571429,2017-04-25,2019-11-21 09:35:00,1633.232,6122.582,17414.6017,181.6333,926.5,2638.8334,118.3667,273.49997,661.16669,9.66667,55.60001,196.7999,0.00462711544011542,1,5,14,-0.00411255411255411,9.66667,11.120002,14.0571357142857,0.33777458880984,47.5,59.26663,1.24771852631579
LL5-B2B/2017-04-25_SPD/WT009G5NCIN2F40203F-3-PSY.avi-WT1702I,LL5-B2B/2017-04-25_SPD/WT009G5NCIN2F40203F-3-PSY.avi,C57BL/6NJ,NA,NA,F,0,26.1,LL5-3,19,12.8571428571429,2017-04-25,2019-11-21 09:35:00,2303.909,7259.0593,15091.6809,225.8333,1051.1,3072.2332,74.23327,148.96657,227.866571,9.03333,178.33333,735.1,0.125392041125541,1,7,17,-0.00115440115440116,9.03333,25.47619,43.2411764705882,0.667998718813482,22.5,131.3,5.83555555555556
LL5-B2B/2017-04-25_SPD/WT009G5NCIN2F40204F-4-PSY.avi-WT1702I,LL5-B2B/2017-04-25_SPD/WT009G5NCIN2F40204F-4-PSY.avi,C57BL/6NJ,NA,NA,F,0,26.4,LL5-4,20,12.8571428571429,2017-04-25,2019-11-21 09:35:00,1898.179,6879.41,16427.795,267,994.4667,2698.8668,32.99997,205.566603,601.166597,20.5,52.33337,211.86677,0.0670922972582973,3,7,15,-0.00526695526695527,6.83333333333333,7.47619571428571,14.1244513333333,0.559441152355195,47.5,85.1667,1.79298315789474
000669-F-AX10-5.28571428571429-42794-1-S404,LL5-B2B/2017-05-03_SPD/LL5-1_000669-F-AX10-5.28571428571429-42794-1-S404.avi,C58/J,NA,NA,F,0,15.8,LL5-1,17,9.14285714285714,2017-05-03,2019-11-21 14:30:00,4226.163,15962.881,34032.837,251.68,918.3175,2392.34414,48.4484,282.19618,909.06812,0,56.8797,369.5606,0.169123565656566,0,6,27,0.00937950937950938,NA,9.47995,13.6874296296296,0.0807923638587659,22.5,89.661,3.98493333333333
000669-F-AX10-5.28571428571429-42794-2-S404,LL5-B2B/2017-05-03_SPD/LL5-2_000669-F-AX10-5.28571428571429-42794-2-S404.avi,C58/J,NA,NA,F,0,17.2,LL5-2,18,9.14285714285714,2017-05-03,2019-11-21 14:30:00,4848.044,18897.719,48741.053,283.6118,1119.158,2852.5095,16.5165,81.3556,448.90286,6.32346,19.44226,129.74096,0.120741955266955,1,3,12,0.00707070707070707,6.32346,6.48075333333333,10.8117466666667,0.137576907819003,52.5,58.5156,1.11458285714286
000669-F-AX10-5.28571428571429-42794-3-S404,LL5-B2B/2017-05-03_SPD/LL5-3_000669-F-AX10-5.28571428571429-42794-3-S404.avi,C58/J,NA,NA,F,0,18.1,LL5-3,19,9.14285714285714,2017-05-03,2019-11-21 14:30:00,2652.627,10300.965,24349.7303,293.1443,1159.5842,3080.123,6.98412,40.92946,221.28966,18.52996,64.80766,337.188,0.188203782106782,2,4,11,0.00115440115440116,9.26498,16.201915,30.6534545454545,0.647565667182284,52.5,126.249,2.40474285714286
000669-F-AX10-6.28571428571429-42787-4-S405,LL5-B2B/2017-05-03_SPD/LL5-4_000669-F-AX10-6.28571428571429-42787-4-S405.avi,C58/J,NA,NA,F,0,19.2,LL5-4,20,10.1428571428571,2017-05-03,2019-11-21 14:30:00,4010.196,13011.267,30014.211,284.5872,1111.1357,2898.5358,15.54124,89.3779,402.87678,12.3009,89.34634,603.78034,0.402402053391054,1,5,22,0.00577200577200577,12.3009,17.869268,27.4445609090909,0.670444772908278,52.5,163.0572,3.10585142857143
LL5-B2B/2017-05-04_SPD/B6J_Male_S7275748-ep2-PSY.avi-S7275748,LL5-B2B/2017-05-04_SPD/B6J_Male_S7275748-ep2-PSY.avi,C57BL/6J,NA,NA,M,1,26.5,LL5-1,17,12.2857142857143,2017-05-04,2019-11-21 13:35:00,3267.211,9098.293,15282.96217,268.5333,1084.2336,2910.0003,31.49997,115.799947,390.06658,18.40003,32.70003,467.63373,0.272972717171717,2,5,13,-0.0012987012987013,9.200015,6.540006,35.9718253846154,1.50969148530259,37.5,183.2,4.88533333333333
LL5-B2B/2017-05-04_SPD/B6J_Male_S7275748-ep3-PSY.avi-S7275748,LL5-B2B/2017-05-04_SPD/B6J_Male_S7275748-ep3-PSY.avi,C57BL/6J,NA,NA,M,1,20,LL5-4,20,12.2857142857143,2017-05-04,2019-11-21 13:35:00,3242.539,9539.338,22148.1198,272.7,1045.8334,2704.8333,27.33333,154.23323,595.233244,11.33333,47.89993,171.03317,0.0231241046176046,2,5,13,-0.00230880230880231,5.666665,9.579986,13.1563976923077,0.234131751637114,32.5,51.3333,1.57948615384615
LL5-B2B/2017-05-04_SPD/BTBR_Male_S6424073-ep4-PSY.avi-S6424073,LL5-B2B/2017-05-04_SPD/BTBR_Male_S6424073-ep4-PSY.avi,BTBR T<+>ltpr3<tf>/J,NA,NA,M,1,30.7,LL5-2,18,12.2857142857143,2017-05-04,2019-11-21 13:35:00,2246.116,7620.9198,11793.21256,256.1999,1114.9666,3198.6332,43.83337,85.100033,101.433377,8.1,175.0664,430.0331,-0.141673665223665,1,5,12,-0.00339105339105339,8.1,35.01328,35.8360916666667,0.259083786982249,17.5,118.333,6.76188571428571
LL5-B2B/2017-05-04_SPD/BTBR_Male_S6424073-ep5-PSY.avi-S6424073,LL5-B2B/2017-05-04_SPD/BTBR_Male_S6424073-ep5-PSY.avi,BTBR T<+>ltpr3<tf>/J,NA,NA,M,1,27.9,LL5-3,19,12.2857142857143,2017-05-04,2019-11-21 13:35:00,3391.746,10330.3861,13406.52158,285.5333,1142.1,3220,14.466667,57.966707,80.066707,4.6,210.3332,392.33316,-0.220786301587302,1,5,12,-0.00288600288600289,4.6,42.06664,32.69443,-0.56836902430286,12.5,91.7333,7.338664
LL5-B2B/2017-05-23_SPD/B6J_Male_S7060215-ep1-PSY.avi-S7060215,LL5-B2B/2017-05-23_SPD/B6J_Male_S7060215-ep1-PSY.avi,C57BL/6J,Surplus B6J,14,M,1,23.7,LL5-1,17,9,2017-05-23,2019-11-21 13:10:00,2152.85,8161.556,17470.6945,268.1334,986.6666,2766.2669,31.9,213.3668,533.766653,27.2333,48.9,272.86703,0.215147296536797,2,3,12,0.00324675324675325,13.61665,16.3,22.7389191666667,0.383336079595556,52.5,115.467,2.19937142857143
LL5-B2B/2017-05-23_SPD/B6J_Male_S7060215-ep2-PSY.avi-S7060215,LL5-B2B/2017-05-23_SPD/B6J_Male_S7060215-ep2-PSY.avi,C57BL/6J,Surplus B6J,14,M,1,26.3,LL5-2,18,9,2017-05-23,2019-11-21 13:10:00,2726.786,7821.081,14622.5241,275.3667,1075.1668,2843.1668,24.66666,124.866527,456.899947,5.96667,39.26667,360.30028,0.404798519480519,1,5,16,0.00122655122655122,5.96667,7.853334,22.5187675,1.48360414609358,52.5,175.167,3.33651428571429
LL5-B2B/2017-05-23_SPD/B6J_Male_S7060215-ep3-PSY.avi-S7060215,LL5-B2B/2017-05-23_SPD/B6J_Male_S7060215-ep3-PSY.avi,C57BL/6J,Surplus B6J,14,M,1,24.8,LL5-3,19,9,2017-05-23,2019-11-21 13:10:00,2983.517,9902.002,23123.446,284.8666,1074.8332,2780.0332,15.16667,125.23335,520.06668,6.43333,30.73333,94.8666,0.0385665266955267,1,4,9,-0.000360750360750361,6.43333,7.6833325,10.5407333333333,0.231357097706181,52.5,28.3333,0.539681904761905
LL5-B2B/2017-05-23_SPD/B6N_Male_S7351441-ep1-PSY.avi-S7351441,LL5-B2B/2017-05-23_SPD/B6N_Male_S7351441-ep1-PSY.avi,C57BL/6NJ,Surplus B6N,15,M,1,30.3,LL5-4,20,12,2017-05-23,2019-11-21 13:10:00,1619.126,5515.7763,13612.9142,273.6999,974.5664,2599.33307,26.30004,225.433507,700.700202,12.43333,38.6667,121.63337,0.0282250844155844,2,5,13,-0.000216450216450217,6.216665,7.73334,9.35641307692308,0.147796586977338,47.5,25.9,0.545263157894737
LL5-B2B/2017-05-31_SPD/BTBR_Female_S6423823-ep6-PSY.avi-S6423823,LL5-B2B/2017-05-31_SPD/BTBR_Female_S6423823-ep6-PSY.avi,BTBR T<+>ltpr3<tf>/J,Surplus BTBR,16,F,0,29.8,LL5-1,17,14.1428571428571,2017-05-31,2019-11-21 13:40:00,3500.825,8807.965,22933.4484,265.5001,1076.1333,2913.0334,34.56673,123.96674,387.06671,13.5,172.86673,573.80027,0.2201375,1,9,22,0.000865800865800861,13.5,19.2074144444444,26.0818304545455,0.471358270968418,47.5,169.9003,3.57684842105263
LL5-B2B/2017-05-31_SPD/BTBR_Female_S6423823-ep7-PSY.avi-S6423823,LL5-B2B/2017-05-31_SPD/BTBR_Female_S6423823-ep7-PSY.avi,BTBR T<+>ltpr3<tf>/J,Surplus BTBR,16,F,0,27.8,LL5-2,18,14.1428571428571,2017-05-31,2019-11-21 13:40:00,3839.332,11830.6008,16003.44459,269,1125.4,3155.9334,31.06667,74.666677,144.166707,9.6,143.60003,473.63343,-0.0613900873015874,2,8,22,-0.00346320346320347,4.8,17.95000375,21.5287922727273,0.00797583941419286,22.5,118.8334,5.28148444444444
LL5-B2B/2017-05-31_SPD/BTBR_Female_S6423823-ep8-PSY.avi-S6423823,LL5-B2B/2017-05-31_SPD/BTBR_Female_S6423823-ep8-PSY.avi,BTBR T<+>ltpr3<tf>/J,Surplus BTBR,16,F,0,30.1,LL5-3,19,14.1428571428571,2017-05-31,2019-11-21 13:40:00,3543.078,12479.344,17145.85697,285.5666,1147.3999,3212.6999,14.46667,52.633336,87.333333,3.53333,53.73333,483.2666,0.128015857142857,1,5,25,0.00663780663780663,3.53333,10.746666,19.330664,-0.0113010350757522,22.5,110,4.88888888888889
000651-F-MP16-10.2857142857143-42836-3-S417,LL5-B2B/2017-06-30_SPD/LL5-1_000651-F-MP16-10.2857142857143-42836-3-S417.avi,BALB/cJ,Albino,3,F,0,NA,LL5-1,17,11.4285714285714,2017-06-30,NA,437.0014,1535.9043,7898.8291,300.1285,1200.514,3301.4135,0,0,0,0,23.186,134.42856,0.0428114718614718,0,1,10,0.00404040404040404,NA,23.186,13.442856,-0.145947396558037,27.5,50.9652,1.85328
000651-F-MP16-10.2857142857143-42836-4-S417,LL5-B2B/2017-06-30_SPD/LL5-2_000651-F-MP16-10.2857142857143-42836-4-S417.avi,BALB/cJ,Albino,3,F,0,NA,LL5-2,18,11.4285714285714,2017-06-30,NA,725.1472,2031.6756,7757.8466,300.1285,1200.514,3301.4135,0,0,0,0,106.6179,262.97406,0.120471831168831,0,4,8,0.000216450216450216,NA,26.654475,32.8717575,1.07710974586151,47.5,131.6601,2.77179157894737
